Sample	0.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0	42.0	43.0	44.0	45.0	46.0	47.0	48.0	49.0	50.0	51.0	52.0	53.0	54.0	55.0	56.0	57.0	58.0	59.0	60.0	61.0	62.0	63.0	64.0	65.0	66.0	67.0	68.0	69.0	70.0	71.0	72.0	73.0	74.0	75.0	76.0	77.0	78.0	79.0	80.0	81.0	82.0	83.0	84.0	85.0	86.0	87.0	88.0	89.0	90.0	91.0	92.0	93.0	94.0	95.0	96.0	97.0	98.0	99.0	100.0
16S0064C_S1_L001_R1_001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004533461479178089	0.0004533461479178089	0.0011333653697945222	0.0018133845916712356	0.006346846070849324	0.01881386513858908	0.14099065200243804	5.259268661995373	7.9238106463802955	2.5246846977540836	5.263348777326635	7.624148842606897	11.109474027795843	17.96837457273072	11.181102719166898	11.131007969821919	12.340082146320883	2.6294076579230734	1.645193170793734	1.4874287113183724	1.3201439827367145	0.2887814962236465	0.06346846070849331	0.056214922341808325	0.012240345993780837	0.0018133845916712356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16S0064C_S1_L001_R2_001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000459088342369741	0.000459088342369741	0.003672706738957928	0.008263590162655337	0.0257089471727055	0.5431015090233968	0.6808280117343113	0.2589258250965353	1.782180945079314	7.132855575398336	7.549707790269681	5.623373105687976	5.22029354108716	4.590424335355588	4.325759905979313	4.793570926854292	2.6370034385715777	8.408202990500316	13.328941388191492	9.812324685636893	4.556451798020213	2.8945519986409938	3.1415415268360274	8.592297415790414	2.997387787331863	0.8167181610757659	0.1886853087139629	0.04200658332683125	0.016527180325310684	0.009181766847394817	0.003672706738957928	0.002754530054218446	0.0016068091982940934	0.0006886325135546116	0.001836353369478964	0.002754530054218446	0.0011477208559243525	0.0	0.0	0.000918176684739482	0.000459088342369741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000459088342369741	0.000918176684739482	0.000459088342369741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000459088342369741	0.000459088342369741	0.0	0.0	0.0
16S0064O_S9_L001_R1_001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3888888888888886	2.7777777777777772	2.7777777777777772	6.944444444444444	13.888888888888888	20.833333333333325	15.277777777777777	8.333333333333332	6.944444444444444	6.944444444444444	4.166666666666666	2.7777777777777772	2.7777777777777772	2.7777777777777772	1.3888888888888886	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16S0064O_S9_L001_R2_001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.282051282051282	1.282051282051282	0.0	1.282051282051282	3.8461538461538463	5.128205128205128	3.8461538461538463	3.8461538461538463	7.692307692307692	8.974358974358973	8.974358974358973	6.41025641025641	8.974358974358973	8.974358974358973	6.41025641025641	8.974358974358973	5.128205128205128	6.41025641025641	2.564102564102564	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16S0064W_S17_L001_R1_001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006168536761393917	0.0006168536761393917	0.004317975732975741	0.012953927198927219	0.06662019702305426	0.1304645525034815	0.31490380166916027	1.2781208169608353	2.4334877523698633	4.378118966399255	8.932966511012747	32.23461412719321	19.80131143091547	16.059168604609038	6.326451302486409	3.246500897521397	2.364400140642267	1.4397364801093744	0.5816930165994455	0.23872237266594332	0.11041680802895137	0.03577751321608471	0.00801909778981209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16S0064W_S17_L001_R2_001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011269446839200152	0.0028173617098000378	0.005634723419600077	0.027046672414080382	0.28004575395412434	0.25356255388200327	1.0142502155280109	0.6609530571190809	1.1731494159607512	2.0414602949211154	2.0279369587140783	2.1011883631688626	1.884251511514309	2.3130539637457774	4.478478173898288	6.3182153703985495	7.069324002231382	17.846296014559595	23.753740047679063	11.808689870452696	5.458638312738167	5.294104388885771	1.6943613322738174	0.6930709806107995	0.6051692952650434	0.7635050233557965	0.30061249443566523	0.06761668103520094	0.028455353268980393	0.011832919181160155	0.006198195761560084	0.0030990978807800417	0.0033808340517600456	0.0022538893678400304	0.0014086808549000189	0.0011269446839200152	0.0011269446839200152	0.0011269446839200152	0.0	0.0	0.0	0.0	0.0005634723419600076	0.0005634723419600076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005634723419600076	0.0	0.0	0.0
16S0073C_S25_L001_R1_001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003219803076844622	0.0	0.0	0.0	0.0008049507692111555	0.009659409230533865	0.06600596307531485	1.5200690325782704	4.95254010264837	2.7049565648573175	4.908267810341796	7.2582410859747055	5.9698368847765035	15.313705413791286	29.669680402315134	13.130195957225135	9.347571302541198	4.0262027574410135	0.6156263482926944	0.32181931753061854	0.15374559691933085	0.026402385230125877	0.0030588129230023913	0.0009659409230533866	0.0003219803076844622	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16S0073C_S25_L001_R2_001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006145091761582288	0.0006145091761582288	0.001536272940395572	0.0052233279973449434	0.2826742210327853	0.3269188817161752	0.02796016751519937	0.05438406209000337	0.21538546624346125	0.8953398696625767	5.9954587771864265	4.932665157021736	1.7350666588826218	1.3599088068381084	3.5586226391328903	5.082298141416129	7.377489914365026	9.671759923555472	13.30289464548105	5.003487339573908	6.544829980671385	12.512328590352052	7.994764381816617	4.4547306452651085	4.585621099786692	3.630673840037476	0.25855473586857614	0.06698150020124698	0.03794594162777064	0.01705262963839085	0.015362729403955729	0.03471976845293992	0.009985774112571219	0.0009217637642373431	0.001536272940395572	0.0009217637642373431	0.0003072545880791144	0.0006145091761582288	0.0003072545880791144	0.0006145091761582288	0.0	0.0	0.0	0.0	0.0003072545880791144	0.0003072545880791144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003072545880791144	0.0	0.0	0.0
16S0073O_S32_L001_R1_001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007231808386005638	0.0014463616772011276	0.0021695425158016913	0.0021695425158016913	0.0026516630748687335	0.0016874219567346487	0.001205301397667606	0.0033748439134692974	0.005303326149737469	0.010124531740407889	0.03181995689842479	0.2916829382355627	0.889753491758227	9.761494959427997	13.092948022581627	4.571949261633225	13.888688005323226	12.950722457656589	8.86378647844598	16.002063475997453	11.35683188937939	4.945592694910355	2.850778865763178	0.36785798656815755	0.06990748106472126	0.023623907394285097	0.002410602795335212	0.004821205590670425	0.000964241118134085	0.0004821205590670425	0.0004821205590670425	0.0004821205590670425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16S0073O_S32_L001_R2_001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004948633187513928	0.0009897266375027856	0.0004948633187513928	0.0009897266375027856	0.007422949781270892	0.020289396068807114	0.8338446920960878	2.2283695243374297	0.8006888497397409	1.9388744828679305	3.2220550683901243	3.861913339535966	2.2179773946436527	1.3551831984007394	1.0929056394624717	10.630158950095637	10.961222510340018	3.807478374473288	8.426285160038313	7.7527761832182795	6.3664165957375145	14.206536154714279	6.552485203587868	6.299115184387387	3.429155367287677	2.3040836121063757	1.3974940121539883	0.18606860785052268	0.0440428353688739	0.02053682772818281	0.009897266375027853	0.006928086462519498	0.001979453275005571	0.0024743165937569636	0.0009897266375027856	0.0009897266375027856	0.0004948633187513928	0.0	0.0004948633187513928	0.0	0.0004948633187513928	0.0009897266375027856	0.0004948633187513928	0.0	0.0	0.0	0.0	0.0	0.0007422949781270892	0.001979453275005571	0.001979453275005571	0.0014845899562541784	0.0007422949781270892	0.0	0.0	0.0	0.0004948633187513928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16S0073W_S39_L001_R1_001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001513809729255301	0.003027619458510602	0.004541429187765903	0.004541429187765903	0.009839763240159454	0.03254690917898899	0.12110477834042432	0.2671874172135593	0.8144296343393453	3.4775994005315836	5.328610246978545	6.527169100116975	14.902699879650408	20.605978034620033	13.043363079694275	7.007803689155752	4.766608384992259	15.21492313630903	6.007175458117542	1.3094454158058255	0.35990826313044816	0.12337549293430729	0.04087286268989313	0.018922621615691256	0.003784524323138252	0.0022707145938829516	0.0007569048646276505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16S0073W_S39_L001_R2_001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007567903009755086	0.0	0.0007567903009755086	0.0007567903009755086	0.0015135806019510173	0.0030271612039020346	0.019676547825363225	0.06357038528194266	0.20206301036046043	2.1394461808578478	1.1707545956090863	1.9903584915656556	1.4159546531251792	1.3924941537949356	1.5332571497763963	1.8034312872246838	2.943157480493718	4.449548574585126	6.740731210789384	8.922936043653255	8.78898416038053	14.647297880227311	9.425823198651537	6.369525568160728	13.923049562194409	4.875999909184882	1.5998546962622489	1.0973459364144649	2.811097572973522	1.2350817711920121	0.26033586353557375	0.0915716264180366	0.03556914414584893	0.017784572072924446	0.007567903009755088	0.006054322407804069	0.0030271612039020346	0.0030271612039020346	0.0030271612039020346	0.0015135806019510173	0.0007567903009755086	0.0007567903009755086	0.0007567903009755086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16S0074C_S52_L001_R1_001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004927378650981903	0.0011497216852291102	0.009690511346931073	0.09164924290826383	5.371006975526265	6.627817023439002	6.085066265032358	1.8365161461987558	1.3763811031743531	3.3203962269408542	18.24329096334219	22.293678337456303	10.588361860114217	12.9477550041508	8.716697079545552	1.4949666827080381	0.6964849723162712	0.24661530148163882	0.03933690623033883	0.008376543706669237	0.0029564271905891406	0.0011497216852291102	0.00016424595503273007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
